country,year,sex,age,suicides_no,population,rate,Region
Antigua and Barbuda,2001,male,5-14 years,0,7958,0,Central America
Antigua and Barbuda,2001,male,55-74 years,0,3442,0,Central America
Antigua and Barbuda,2001,male,75+ years,0,980,0,Central America
Antigua and Barbuda,2002,female,15-24 years,0,7196,0,Central America
Antigua and Barbuda,2002,female,25-34 years,0,8155,0,Central America
Antigua and Barbuda,2002,female,35-54 years,0,11760,0,Central America
Antigua and Barbuda,2002,female,5-14 years,0,8408,0,Central America
Antigua and Barbuda,2002,female,55-74 years,0,4050,0,Central America
Antigua and Barbuda,2002,female,75+ years,0,1547,0,Central America
Antigua and Barbuda,2002,male,15-24 years,0,6416,0,Central America
Antigua and Barbuda,2002,male,25-34 years,0,6921,0,Central America
Antigua and Barbuda,2002,male,35-54 years,0,10604,0,Central America
Antigua and Barbuda,2002,male,5-14 years,0,7980,0,Central America
Antigua and Barbuda,2002,male,55-74 years,0,3527,0,Central America
Antigua and Barbuda,2002,male,75+ years,0,1024,0,Central America
Antigua and Barbuda,2003,female,15-24 years,0,7454,0,Central America
Antigua and Barbuda,2003,female,25-34 years,0,7831,0,Central America
Antigua and Barbuda,2003,female,35-54 years,0,12129,0,Central America
Antigua and Barbuda,2003,female,5-14 years,0,8423,0,Central America
Antigua and Barbuda,2003,female,55-74 years,0,4054,0,Central America
Antigua and Barbuda,2003,female,75+ years,0,1583,0,Central America
Antigua and Barbuda,2003,male,15-24 years,0,6730,0,Central America
Antigua and Barbuda,2003,male,25-34 years,0,6734,0,Central America
Antigua and Barbuda,2003,male,35-54 years,0,10997,0,Central America
Antigua and Barbuda,2003,male,5-14 years,0,8061,0,Central America
Antigua and Barbuda,2003,male,55-74 years,1,3594,27.82415136,Central America
Antigua and Barbuda,2003,male,75+ years,0,1068,0,Central America
Antigua and Barbuda,2004,female,15-24 years,0,7648,0,Central America
Antigua and Barbuda,2004,female,25-34 years,0,7531,0,Central America
Antigua and Barbuda,2004,female,35-54 years,0,12492,0,Central America
Antigua and Barbuda,2004,female,5-14 years,0,8488,0,Central America
Antigua and Barbuda,2004,female,55-74 years,0,4088,0,Central America
Antigua and Barbuda,2004,female,75+ years,0,1590,0,Central America
Antigua and Barbuda,2004,male,15-24 years,0,6968,0,Central America
Antigua and Barbuda,2004,male,25-34 years,0,6556,0,Central America
Antigua and Barbuda,2004,male,35-54 years,1,11406,8.767315448,Central America
Antigua and Barbuda,2004,male,5-14 years,0,8196,0,Central America
Antigua and Barbuda,2004,male,55-74 years,1,3665,27.2851296,Central America
Antigua and Barbuda,2004,male,75+ years,0,1094,0,Central America
Antigua and Barbuda,2005,female,15-24 years,0,7780,0,Central America
Antigua and Barbuda,2005,female,25-34 years,0,7327,0,Central America
Antigua and Barbuda,2005,female,35-54 years,0,12835,0,Central America
Antigua and Barbuda,2005,female,5-14 years,0,8584,0,Central America
Antigua and Barbuda,2005,female,55-74 years,0,4157,0,Central America
Antigua and Barbuda,2005,female,75+ years,0,1575,0,Central America
Antigua and Barbuda,2005,male,15-24 years,0,7113,0,Central America
Antigua and Barbuda,2005,male,25-34 years,0,6444,0,Central America
Antigua and Barbuda,2005,male,35-54 years,0,11778,0,Central America
Antigua and Barbuda,2005,male,5-14 years,0,8358,0,Central America
Antigua and Barbuda,2005,male,55-74 years,0,3748,0,Central America
Antigua and Barbuda,2005,male,75+ years,0,1110,0,Central America
Antigua and Barbuda,2006,female,15-24 years,0,7902,0,Central America
Antigua and Barbuda,2006,female,25-34 years,0,7098,0,Central America
Antigua and Barbuda,2006,female,35-54 years,0,13374,0,Central America
Antigua and Barbuda,2006,female,5-14 years,0,8571,0,Central America
Antigua and Barbuda,2006,female,55-74 years,0,4256,0,Central America
Antigua and Barbuda,2006,female,75+ years,0,1573,0,Central America
Antigua and Barbuda,2006,male,15-24 years,0,7239,0,Central America
Antigua and Barbuda,2006,male,25-34 years,0,6319,0,Central America
Antigua and Barbuda,2006,male,35-54 years,0,12202,0,Central America
Antigua and Barbuda,2006,male,5-14 years,0,8485,0,Central America
Antigua and Barbuda,2006,male,55-74 years,0,3847,0,Central America
Antigua and Barbuda,2006,male,75+ years,0,1107,0,Central America
Antigua and Barbuda,2007,female,15-24 years,0,8013,0,Central America
Antigua and Barbuda,2007,female,25-34 years,0,6962,0,Central America
Antigua and Barbuda,2007,female,35-54 years,0,13860,0,Central America
Antigua and Barbuda,2007,female,5-14 years,0,8555,0,Central America
Antigua and Barbuda,2007,female,55-74 years,0,4400,0,Central America
Antigua and Barbuda,2007,female,75+ years,0,1568,0,Central America
Antigua and Barbuda,2007,male,15-24 years,0,7330,0,Central America
Antigua and Barbuda,2007,male,25-34 years,0,6267,0,Central America
Antigua and Barbuda,2007,male,35-54 years,1,12530,7.98084597,Central America
Antigua and Barbuda,2007,male,5-14 years,0,8564,0,Central America
Antigua and Barbuda,2007,male,55-74 years,0,3988,0,Central America
Antigua and Barbuda,2007,male,75+ years,0,1094,0,Central America
Antigua and Barbuda,2008,female,15-24 years,0,8108,0,Central America
Antigua and Barbuda,2008,female,25-34 years,0,6910,0,Central America
Antigua and Barbuda,2008,female,35-54 years,0,14278,0,Central America
Antigua and Barbuda,2008,female,5-14 years,0,8537,0,Central America
Antigua and Barbuda,2008,female,55-74 years,0,4587,0,Central America
Antigua and Barbuda,2008,female,75+ years,0,1567,0,Central America
Antigua and Barbuda,2008,male,15-24 years,0,7404,0,Central America
Antigua and Barbuda,2008,male,25-34 years,0,6274,0,Central America
Antigua and Barbuda,2008,male,35-54 years,0,12782,0,Central America
Antigua and Barbuda,2008,male,5-14 years,0,8599,0,Central America
Antigua and Barbuda,2008,male,55-74 years,0,4158,0,Central America
Antigua and Barbuda,2008,male,75+ years,0,1069,0,Central America
Antigua and Barbuda,2009,female,15-24 years,0,8199,0,Central America
Antigua and Barbuda,2009,female,25-34 years,0,6917,0,Central America
Antigua and Barbuda,2009,female,35-54 years,0,14629,0,Central America
Antigua and Barbuda,2009,female,5-14 years,0,8514,0,Central America
Antigua and Barbuda,2009,female,55-74 years,0,4793,0,Central America
Antigua and Barbuda,2009,female,75+ years,0,1571,0,Central America
Antigua and Barbuda,2009,male,15-24 years,0,7489,0,Central America
Antigua and Barbuda,2009,male,25-34 years,0,6325,0,Central America
Antigua and Barbuda,2009,male,35-54 years,0,12978,0,Central America
Antigua and Barbuda,2009,male,5-14 years,0,8599,0,Central America
Antigua and Barbuda,2009,male,55-74 years,0,4349,0,Central America
Antigua and Barbuda,2009,male,75+ years,0,1042,0,Central America
Antigua and Barbuda,2012,female,15-24 years,0,8435,0,Central America
Antigua and Barbuda,2012,female,25-34 years,0,7215,0,Central America
Antigua and Barbuda,2012,female,35-54 years,0,15193,0,Central America
Antigua and Barbuda,2012,female,5-14 years,0,8401,0,Central America
Antigua and Barbuda,2012,female,55-74 years,0,5512,0,Central America
Antigua and Barbuda,2012,female,75+ years,0,1625,0,Central America
Antigua and Barbuda,2012,male,15-24 years,0,7893,0,Central America
Antigua and Barbuda,2012,male,25-34 years,0,6629,0,Central America
Antigua and Barbuda,2012,male,35-54 years,0,13280,0,Central America
Antigua and Barbuda,2012,male,5-14 years,0,8475,0,Central America
Antigua and Barbuda,2012,male,55-74 years,0,4994,0,Central America
Antigua and Barbuda,2012,male,75+ years,0,1051,0,Central America
Antigua and Barbuda,2013,female,15-24 years,0,8494,0,Central America
Antigua and Barbuda,2013,female,25-34 years,0,7397,0,Central America
Antigua and Barbuda,2013,female,35-54 years,0,15236,0,Central America
Antigua and Barbuda,2013,female,5-14 years,0,8353,0,Central America
Antigua and Barbuda,2013,female,55-74 years,0,5787,0,Central America
Antigua and Barbuda,2013,female,75+ years,0,1652,0,Central America
Antigua and Barbuda,2013,male,15-24 years,0,8061,0,Central America
Antigua and Barbuda,2013,male,25-34 years,0,6782,0,Central America
Antigua and Barbuda,2013,male,35-54 years,0,13302,0,Central America
Antigua and Barbuda,2013,male,5-14 years,0,8405,0,Central America
Antigua and Barbuda,2013,male,55-74 years,0,5238,0,Central America
Antigua and Barbuda,2013,male,75+ years,0,1072,0,Central America
Antigua and Barbuda,2014,female,15-24 years,0,8537,0,Central America
Antigua and Barbuda,2014,female,25-34 years,0,7578,0,Central America
Antigua and Barbuda,2014,female,35-54 years,0,15273,0,Central America
Antigua and Barbuda,2014,female,5-14 years,0,8296,0,Central America
Antigua and Barbuda,2014,female,55-74 years,0,6085,0,Central America
Antigua and Barbuda,2014,female,75+ years,0,1686,0,Central America
Antigua and Barbuda,2014,male,15-24 years,0,8208,0,Central America
Antigua and Barbuda,2014,male,25-34 years,0,6928,0,Central America
Antigua and Barbuda,2014,male,35-54 years,0,13325,0,Central America
Antigua and Barbuda,2014,male,5-14 years,0,8335,0,Central America
Antigua and Barbuda,2014,male,55-74 years,0,5503,0,Central America
Antigua and Barbuda,2014,male,75+ years,0,1083,0,Central America
Antigua and Barbuda,2015,female,15-24 years,0,8561,0,Central America
Antigua and Barbuda,2015,female,25-34 years,0,7740,0,Central America
Antigua and Barbuda,2015,female,35-54 years,0,15323,0,Central America
Antigua and Barbuda,2015,female,5-14 years,0,8239,0,Central America
Antigua and Barbuda,2015,female,55-74 years,1,6403,15.61767921,Central America
Antigua and Barbuda,2015,female,75+ years,0,1724,0,Central America
Antigua and Barbuda,2015,male,15-24 years,0,8331,0,Central America
Antigua and Barbuda,2015,male,25-34 years,0,7059,0,Central America
Antigua and Barbuda,2015,male,35-54 years,0,13370,0,Central America
Antigua and Barbuda,2015,male,5-14 years,0,8268,0,Central America
Antigua and Barbuda,2015,male,55-74 years,0,5784,0,Central America
Antigua and Barbuda,2015,male,75+ years,0,1087,0,Central America
Argentina,1979,female,15-24 years,105,2343000,4.481434059,South America
Argentina,1979,female,25-34 years,95,1951000,4.869297796,South America
Argentina,1979,female,35-54 years,136,3295000,4.127465857,South America
Argentina,1979,female,5-14 years,15,2517000,0.595947557,South America
Argentina,1979,female,55-74 years,124,2026000,6.120434353,South America
Argentina,1979,female,75+ years,33,400000,8.25,South America
Argentina,1979,male,15-24 years,141,2415000,5.838509317,South America
Argentina,1979,male,25-34 years,187,1993000,9.38283994,South America
Argentina,1979,male,35-54 years,421,3299000,12.76144286,South America
Argentina,1979,male,5-14 years,12,2598000,0.461893764,South America
Argentina,1979,male,55-74 years,395,1852000,21.32829374,South America
Argentina,1979,male,75+ years,138,297000,46.46464646,South America
Argentina,1980,female,15-24 years,111,2286800,4.853944376,South America
Argentina,1980,female,25-34 years,90,2066500,4.355189935,South America
Argentina,1980,female,35-54 years,144,3148900,4.573025501,South America
Argentina,1980,female,5-14 years,18,2592500,0.694310511,South America
Argentina,1980,female,55-74 years,135,2025100,6.666337465,South America
Argentina,1980,female,75+ years,34,470800,7.221750212,South America
Argentina,1980,male,15-24 years,138,2266300,6.089220315,South America
Argentina,1980,male,25-34 years,198,2037200,9.719222462,South America
Argentina,1980,male,35-54 years,447,3086700,14.48148508,South America
Argentina,1980,male,5-14 years,6,2647400,0.226637456,South America
Argentina,1980,male,55-74 years,489,1766100,27.68812638,South America
Argentina,1980,male,75+ years,162,312300,51.87319885,South America
Argentina,1981,female,15-24 years,100,2273000,4.399472063,South America
Argentina,1981,female,25-34 years,78,2049000,3.806734993,South America
Argentina,1981,female,35-54 years,191,3174900,6.01593751,South America
Argentina,1981,female,5-14 years,14,2581800,0.54225734,South America
Argentina,1981,female,55-74 years,129,2083200,6.192396313,South America
Argentina,1981,female,75+ years,27,434400,6.215469613,South America
Argentina,1981,male,15-24 years,171,2334400,7.325222755,South America
Argentina,1981,male,25-34 years,224,2102200,10.65550376,South America
Argentina,1981,male,35-54 years,547,3159800,17.31122223,South America
Argentina,1981,male,5-14 years,12,2657400,0.451569203,South America
Argentina,1981,male,55-74 years,537,1834200,29.27706902,South America
Argentina,1981,male,75+ years,167,311500,53.61155698,South America
Argentina,1982,female,15-24 years,95,2383000,3.986571548,South America
Argentina,1982,female,25-34 years,75,2131000,3.519474425,South America
Argentina,1982,female,35-54 years,124,3341000,3.711463634,South America
Argentina,1982,female,5-14 years,6,2607000,0.230149597,South America
Argentina,1982,female,55-74 years,157,2229000,7.043517272,South America
Argentina,1982,female,75+ years,32,484000,6.611570248,South America
Argentina,1982,male,15-24 years,151,2472000,6.108414239,South America
Argentina,1982,male,25-34 years,207,2198000,9.417652411,South America
Argentina,1982,male,35-54 years,450,3350000,13.43283582,South America
Argentina,1982,male,5-14 years,12,2697000,0.444938821,South America
Argentina,1982,male,55-74 years,483,1989000,24.28355958,South America
Argentina,1982,male,75+ years,173,352000,49.14772727,South America
Argentina,1983,female,15-24 years,80,2422000,3.303055326,South America
Argentina,1983,female,25-34 years,65,2165000,3.002309469,South America
Argentina,1983,female,35-54 years,156,3394000,4.596346494,South America
Argentina,1983,female,5-14 years,9,2649000,0.339750849,South America
Argentina,1983,female,55-74 years,161,2265000,7.10816777,South America
Argentina,1983,female,75+ years,48,492000,9.756097561,South America
Argentina,1983,male,15-24 years,146,2512000,5.812101911,South America
Argentina,1983,male,25-34 years,168,2234000,7.520143241,South America
Argentina,1983,male,35-54 years,338,3405000,9.926578561,South America
Argentina,1983,male,5-14 years,6,2741000,0.218898212,South America
Argentina,1983,male,55-74 years,502,2021000,24.83918852,South America
Argentina,1983,male,75+ years,155,357000,43.41736695,South America
Argentina,1984,female,15-24 years,67,2318000,2.890422778,South America
Argentina,1984,female,25-34 years,59,2151600,2.74214538,South America
Argentina,1984,female,35-54 years,154,3303700,4.661440203,South America
Argentina,1984,female,5-14 years,4,2909800,0.137466493,South America
Argentina,1984,female,55-74 years,161,2268500,7.097200793,South America
Argentina,1984,female,75+ years,33,528700,6.241724986,South America
Argentina,1984,male,15-24 years,132,2378000,5.550883095,South America
Argentina,1984,male,25-34 years,163,2199800,7.409764524,South America
Argentina,1984,male,35-54 years,415,3294800,12.5956052,South America
Argentina,1984,male,5-14 years,15,2997300,0.500450405,South America
Argentina,1984,male,55-74 years,494,1966200,25.12460584,South America
Argentina,1984,male,75+ years,176,357500,49.23076923,South America
Argentina,1985,female,15-24 years,69,2354200,2.930931951,South America
Argentina,1985,female,25-34 years,65,2185200,2.974556105,South America
Argentina,1985,female,35-54 years,142,3355300,4.232110393,South America
Argentina,1985,female,5-14 years,11,2955200,0.37222523,South America
Argentina,1985,female,55-74 years,210,2304000,9.114583333,South America
Argentina,1985,female,75+ years,41,537000,7.635009311,South America
Argentina,1985,male,15-24 years,156,2415200,6.459092415,South America
Argentina,1985,male,25-34 years,177,2234200,7.922298809,South America
Argentina,1985,male,35-54 years,414,3346300,12.37187341,South America
Argentina,1985,male,5-14 years,16,3044200,0.525589646,South America
Argentina,1985,male,55-74 years,485,1997000,24.28642964,South America
Argentina,1985,male,75+ years,202,363000,55.64738292,South America
Argentina,1986,female,15-24 years,101,2367600,4.265923298,South America
Argentina,1986,female,25-34 years,96,2197600,4.368401893,South America
Argentina,1986,female,35-54 years,188,3374300,5.571525946,South America
Argentina,1986,female,5-14 years,7,2971900,0.235539554,South America
Argentina,1986,female,55-74 years,201,2317100,8.674636399,South America
Argentina,1986,female,75+ years,48,540200,8.885597927,South America
Argentina,1986,male,15-24 years,186,2428900,7.657787476,South America
Argentina,1986,male,25-34 years,209,2246900,9.301704571,South America
Argentina,1986,male,35-54 years,478,3365200,14.20420777,South America
Argentina,1986,male,5-14 years,10,3061400,0.326647939,South America
Argentina,1986,male,55-74 years,530,2008300,26.39047951,South America
